Tick,40,0,2552040
Tick,40,1,2601980
Tick,40,2,2652020
Tick,40,3,2701960
Tick,40,4,2752000
Tick,40,5,2801940
Tick,40,6,2851880
Tick,40,7,2901820
Tick,42,8,2951760
Tick,42,9,3001650
Tick,42,10,3051590
Tick,42,11,3101480
Tick,42,12,3151470
Tick,42,13,3201480
Tick,44,14,3251470
Tick,44,15,3301440
Tick,44,16,3351425
Tick,44,17,3401405
Tick,44,18,3451380
Tick,44,19,3501415
Tick,44,20,3551445
Tick,44,21,3601475
Tick,44,22,3651505
Tick,44,23,3701385
Tick,44,24,3751365
Tick,44,25,3801395
Tick,44,26,3851425
Tick,44,27,3901455
Tick,44,28,3951485
Tick,44,29,4001465
Tick,44,30,4051295
Tick,44,31,4101275
Tick,44,32,4151305
Tick,45,33,4201185
Tick,46,34,4251215
Tick,46,35,4301245
Tick,46,36,4351225
Tick,46,37,4401205
Tick,46,38,4451135
Tick,46,39,4501115
Tick,46,40,4551145
Tick,46,41,4601175
Tick,46,42,4651105
Tick,46,43,4701135
Tick,46,44,4751115
Tick,46,45,4801095
Tick,46,46,4851125
Tick,46,47,4901155
Tick,47,48,4951185
Tick,48,49,5001215
Tick,48,50,5001270
Tick,48,51,5001375
Tick,48,52,5001235
Tick,49,53,5001345
Tick,49,54,5001455
Tick,49,55,5001465
Tick,49,56,5001540
Tick,49,57,5001595
Tick,49,58,5001720
Tick,49,59,5001775
Tick,50,60,5001790
Tick,50,61,5001790
Tick,51,62,5001805
Tick,51,63,5001800
Tick,51,64,5001865
Tick,52,65,5001805
Tick,52,66,5001815
Tick,52,67,5001810
Tick,52,68,5001875
Tick,52,69,5001775
Tick,53,70,5001785
Tick,53,71,5001775
Tick,53,72,5001790
Tick,53,73,5001690
Tick,53,74,5001710
Tick,54,75,5001665
Tick,54,76,5001645
Tick,54,77,5001665
Tick,54,78,5001735
Tick,55,79,5001700
Tick,55,80,5001755
Tick,57,81,5001770
Tick,57,82,5001715
Tick,58,83,5001775
Tick,58,84,5001765
Tick,58,85,5001665
Tick,58,86,5001610
Tick,59,87,5001555
Tick,59,88,5001545
Tick,59,89,5001555
Tick,59,90,5001590
Tick,59,91,5001445
Tick,59,92,5001425
Tick,60,93,5001425
Tick,60,94,5001315
Tick,60,95,5001305
Tick,60,96,5001250
Tick,60,97,5001270
Tick,62,98,5001320
Tick,62,99,5001315
Tick,61,100,5001360
Tick,61,101,5001415
Tick,62,102,5001315
Tick,62,103,5001285
Tick,63,104,5001280
Tick,63,105,5001270
Tick,63,106,5001300
Tick,63,107,5001300
Tick,62,108,5001275
Tick,62,109,5001235
Tick,62,110,5001205
Tick,62,111,5001260
Tick,62,112,5001275
Tick,63,113,5001275
Tick,64,114,5001190
Tick,66,115,5001210
Tick,65,116,5001130
Tick,65,117,5001185
Tick,64,118,5001140
Tick,64,119,5001190
Tick,64,120,5001135
Tick,64,121,5001140
Tick,64,122,5001190
Tick,64,123,5001245
Tick,64,124,5001190
Tick,65,125,5001140
Tick,65,126,5001180
Tick,65,127,5001225
Tick,65,128,5001160
Tick,65,129,5001165
Tick,66,130,5001180
Tick,68,131,5001165
Tick,68,132,5001160
Tick,68,133,5001140
Tick,68,134,5001185
Tick,68,135,5001140
Tick,68,136,5001115
Tick,68,137,5001055
Tick,69,138,5001070
Tick,69,139,5001030
Tick,69,140,5001085
Tick,69,141,5001095
Tick,69,142,5001145
Tick,69,143,5001165
Tick,69,144,5001145
Tick,69,145,5001170
Tick,69,146,5001080
Tick,69,147,5000965
Tick,69,148,5000975
Tick,70,149,5001020
Tick,65,150,5001035
Tick,66,151,5001070
Tick,66,152,5000975
Tick,66,153,5000945
Tick,67,154,5000950
Tick,68,155,5000860
Tick,68,156,5000830
Tick,68,157,5000890
Tick,69,158,5000935
Tick,69,159,5000945
Tick,69,160,5000845
Tick,70,161,5000865
Tick,70,162,5000830
Tick,70,163,5000750
Tick,71,164,5000690
Tick,72,165,5000610
Tick,73,166,5000525
Tick,72,167,5000580
Tick,71,168,5000585
Tick,72,169,5000645
Tick,72,170,5000655
Tick,73,171,5000645
Tick,73,172,5000680
Tick,74,173,5000530
Tick,74,174,5000510
Tick,74,175,5000395
Tick,74,176,5000260
Tick,74,177,5000305
Tick,75,178,5000325
Tick,74,179,5000325
Tick,74,180,5000390
Tick,74,181,5000460
Tick,74,182,5000390
Tick,74,183,5000345
Tick,75,184,5000320
Tick,75,185,5000355
Tick,75,186,5000390
Tick,75,187,5000375
Tick,75,188,5000325
Tick,75,189,5000315
Tick,76,190,5000285
Tick,76,191,5000345
Tick,76,192,5000340
Tick,76,193,5000255
Tick,76,194,5000170
Tick,76,195,5000235
Tick,76,196,5000290
Tick,77,197,5000315
Tick,77,198,5000280
Tick,77,199,5000270
Tick,77,200,5000285
Tick,77,201,5000220
Tick,77,202,5000255
Tick,77,203,5000195
Tick,78,204,5000245
Tick,78,205,5000290
Tick,78,206,5000290
Tick,78,207,5000235
Tick,78,208,5000235
Tick,78,209,5000195
Tick,79,210,5000150
Tick,79,211,5000080
Tick,80,212,5000110
Tick,80,213,5000165
Tick,80,214,5000100
Tick,79,215,5000110
Tick,80,216,5000095
Tick,79,217,5000100
Tick,79,218,5000095
Tick,79,219,5000010
Tick,79,220,4999975
Tick,80,221,4999965
Tick,81,222,5e+06
Tick,81,223,5000005
Tick,81,224,4999915
Tick,81,225,4999905
Tick,81,226,4999950
Tick,81,227,4999955
Tick,81,228,4999910
Tick,82,229,4999880
Tick,82,230,4999870
Tick,82,231,4999865
Tick,82,232,4999845
Tick,83,233,4999795
Tick,83,234,4999795
Tick,84,235,4999715
Tick,83,236,4999665
Tick,83,237,4999680
Tick,83,238,4999720
Tick,83,239,4999675
Tick,83,240,4999720
Tick,83,241,4999700
Tick,83,242,4999765
Tick,83,243,4999715
Tick,83,244,4999615
Tick,82,245,4999620
Tick,82,246,4999685
Tick,83,247,4999610
Tick,83,248,4999535
Tick,83,249,4999535
Tick,84,250,4999580
Tick,84,251,4999615
Tick,85,252,4999685
Tick,85,253,4999725
Tick,86,254,4999715
Tick,86,255,4999685
Tick,86,256,4999580
Tick,86,257,4999490
Tick,86,258,4999355
Tick,86,259,4999390
Tick,86,260,4999475
Tick,88,261,4999490
Tick,88,262,4999475
Tick,88,263,4999475
Tick,88,264,4999465
Tick,88,265,4999445
Tick,89,266,4999480
Tick,89,267,4999515
Tick,89,268,4999495
Tick,89,269,4999425
Tick,89,270,4999395
