Tick,4,0,24225
Tick,4,1,24650
Tick,4,2,25125
Tick,4,3,25550
Tick,4,4,26025
Tick,4,5,26450
Tick,4,6,26925
Tick,4,7,27350
Tick,5,8,27825
Tick,5,9,28250
Tick,5,10,28675
Tick,5,11,29150
Tick,5,12,29615
Tick,5,13,30090
Tick,5,14,30555
Tick,6,15,31030
Tick,6,16,31495
Tick,6,17,31965
Tick,6,18,32440
Tick,6,19,32905
Tick,6,20,33380
Tick,6,21,33845
Tick,6,22,34320
Tick,6,23,34785
Tick,6,24,35260
Tick,6,25,35725
Tick,6,26,36200
Tick,6,27,36665
Tick,6,28,37140
Tick,6,29,37605
Tick,6,30,38080
Tick,6,31,38545
Tick,6,32,39020
Tick,6,33,39485
Tick,6,34,39960
Tick,6,35,40425
Tick,6,36,40850
Tick,6,37,41315
Tick,6,38,41790
Tick,6,39,42255
Tick,6,40,42730
Tick,6,41,43195
Tick,6,42,43670
Tick,6,43,44135
Tick,6,44,44610
Tick,6,45,45075
Tick,6,46,45550
Tick,6,47,46015
Tick,6,48,46490
Tick,6,49,46955
Tick,6,50,46965
Tick,6,51,46965
Tick,6,52,46975
Tick,6,53,46975
Tick,7,54,46985
Tick,7,55,46985
Tick,7,56,46990
Tick,7,57,47000
Tick,7,58,47000
Tick,7,59,47005
Tick,7,60,47010
Tick,7,61,47005
Tick,7,62,47010
Tick,7,63,47005
Tick,7,64,47010
Tick,7,65,47005
Tick,7,66,47010
Tick,7,67,46960
Tick,7,68,46970
Tick,7,69,46970
Tick,7,70,46980
Tick,7,71,46980
Tick,7,72,46985
Tick,7,73,46995
Tick,7,74,46995
Tick,7,75,47005
Tick,7,76,46960
Tick,7,77,46970
Tick,7,78,46970
Tick,7,79,46980
Tick,7,80,46980
Tick,7,81,46990
Tick,7,82,46990
Tick,7,83,47000
Tick,7,84,47000
Tick,7,85,47010
Tick,7,86,47005
Tick,7,87,47010
Tick,7,88,47005
Tick,7,89,46965
Tick,7,90,46965
Tick,7,91,46975
Tick,7,92,46975
Tick,7,93,46985
Tick,7,94,46985
Tick,8,95,46995
Tick,8,96,46995
Tick,8,97,47005
Tick,8,98,47005
Tick,8,99,47010
Tick,8,100,47005
Tick,8,101,47010
Tick,8,102,47005
Tick,8,103,47010
Tick,8,104,47005
Tick,8,105,47010
Tick,8,106,47005
Tick,8,107,47010
Tick,8,108,46960
Tick,8,109,46970
Tick,8,110,46970
Tick,7,111,46980
Tick,7,112,46980
Tick,7,113,46940
Tick,7,114,46940
Tick,7,115,46950
Tick,7,116,46950
Tick,7,117,46960
Tick,7,118,46960
Tick,7,119,46970
Tick,7,120,46970
Tick,7,121,46980
Tick,7,122,46980
Tick,7,123,46990
Tick,7,124,46990
Tick,7,125,47000
Tick,7,126,47000
Tick,7,127,47010
Tick,7,128,47005
Tick,7,129,47010
Tick,7,130,47005
Tick,7,131,47010
Tick,7,132,47005
Tick,8,133,47010
Tick,8,134,47005
Tick,8,135,47005
Tick,8,136,47010
Tick,8,137,47005
Tick,8,138,47010
Tick,8,139,47005
Tick,8,140,47010
Tick,8,141,47005
Tick,8,142,47010
Tick,8,143,47005
Tick,8,144,47010
Tick,8,145,47005
Tick,8,146,47010
Tick,8,147,47005
Tick,8,148,47010
Tick,8,149,47005
Tick,8,150,47005
Tick,8,151,47010
Tick,8,152,47005
Tick,8,153,47010
Tick,8,154,47005
Tick,8,155,47010
Tick,8,156,47005
Tick,8,157,47010
Tick,8,158,47005
Tick,8,159,47010
Tick,8,160,47005
Tick,8,161,47010
Tick,8,162,47005
Tick,8,163,47010
Tick,8,164,47005
Tick,8,165,47010
Tick,8,166,47005
Tick,8,167,47010
Tick,8,168,47005
Tick,8,169,47010
Tick,8,170,47005
Tick,8,171,47010
Tick,8,172,47005
Tick,8,173,47010
Tick,8,174,47005
Tick,8,175,47010
Tick,8,176,46960
Tick,8,177,46970
Tick,8,178,46970
Tick,8,179,46980
Tick,8,180,46980
Tick,8,181,46990
Tick,8,182,46990
Tick,8,183,47000
Tick,8,184,47000
Tick,8,185,47010
Tick,8,186,47005
Tick,8,187,47010
Tick,8,188,47005
Tick,8,189,47010
Tick,8,190,47005
Tick,9,191,47010
Tick,9,192,47005
Tick,9,193,47005
Tick,9,194,47010
Tick,9,195,47005
Tick,9,196,47005
Tick,8,197,47010
Tick,8,198,47005
Tick,8,199,47005
Tick,8,200,47010
Tick,8,201,47005
Tick,8,202,47005
Tick,8,203,47010
Tick,8,204,47005
Tick,8,205,47010
Tick,8,206,47005
Tick,8,207,47010
Tick,8,208,47005
Tick,8,209,47010
Tick,8,210,47005
Tick,8,211,47010
Tick,8,212,47005
Tick,8,213,47010
